teamMemberCount,femaleTeamMembersPercent,teamLeadGender,teamDistribution,teamMemberResponseCount,meetingHoursTotal,meetingHoursAverage,meetingHoursStandardDeviation,inPersonMeetingHoursTotal,inPersonMeetingHoursAverage,inPersonMeetingHoursStandardDeviation,nonCodingDeliverablesHoursTotal,nonCodingDeliverablesHoursAverage,nonCodingDeliverablesHoursStandardDeviation,codingDeliverablesHoursTotal,codingDeliverablesHoursAverage,codingDeliverablesHoursStandardDeviation,helpHoursTotal,helpHoursAverage,helpHoursStandardDeviation,averageResponsesByWeek,standardDeviationResponsesByWeek,averageMeetingHoursTotalByWeek,standardDeviationMeetingHoursTotalByWeek,averageMeetingHoursByWeek,standardDeviationMeetingHoursAverageByWeek,averageInPersonMeetingHoursTotalByWeek,standardDeviationInPersonMeetingHoursTotalByWeek,averageInPersonMeetingHoursAverageByWeek,standardDeviationInPersonMeetingHoursAverageByWeek,averageNonCodingDeliverablesHoursTotalByWeek,standardDeviationNonCodingDeliverablesHoursTotalByWeek,averageNonCodingDeliverablesHoursAverageByWeek,standardDeviationNonCodingDeliverablesHoursAverageByWeek,averageCodingDeliverablesHoursTotalByWeek,standardDeviationCodingDeliverablesHoursTotalByWeek,averageCodingDeliverablesHoursAverageByWeek,standardDeviationCodingDeliverablesHoursAverageByWeek,averageHelpHoursTotalByWeek,standardDeviationHelpHoursTotalByWeek,averageHelpHoursAverageByWeek,standardDeviationHelpHoursAverageByWeek,averageResponsesByStudent,standardDeviationResponsesByStudent,averageMeetingHoursTotalByStudent,standardDeviationMeetingHoursTotalByStudent,averageMeetingHoursAverageByStudent,standardDeviationMeetingHoursAverageByStudent,averageInPersonMeetingHoursTotalByStudent,standardDeviationInPersonMeetingHoursTotalByStudent,averageInPersonMeetingHoursAverageByStudent,standardDeviationInPersonMeetingHoursAverageByStudent,averageNonCodingDeliverablesHoursTotalByStudent,standardDeviationNonCodingDeliverablesHoursTotalByStudent,averageNonCodingDeliverablesHoursAverageByStudent,standardDeviationNonCodingDeliverablesHoursAverageByStudent,averageCodingDeliverablesHoursTotalByStudent,standardDeviationCodingDeliverablesHoursTotalByStudent,averageCodingDeliverablesHoursAverageByStudent,standardDeviationCodingDeliverablesHoursAverageByStudent,averageHelpHoursTotalByStudent,standardDeviationHelpHoursTotalByStudent,averageHelpHoursAverageByStudent,standardDeviationHelpHoursAverageByStudent,commitCount,uniqueCommitMessageCount,uniqueCommitMessagePercent,commitMessageLengthTotal,commitMessageLengthAverage,commitMessageLengthStandardDeviation,averageCommitCountByWeek,standardDeviationCommitCountByWeek,averageUniqueCommitMessageCountByWeek,standardDeviationUniqueCommitMessageCountByWeek,averageUniqueCommitMessagePercentByWeek,standardDeviationUniqueCommitMessagePercentByWeek,averageCommitMessageLengthTotalByWeek,standardDeviationCommitMessageLengthTotalByWeek,averageCommitCountByStudent,standardDeviationCommitCountByStudent,averageUniqueCommitMessageCountByStudent,issueCount,onTimeIssueCount,lateIssueCount,SE Process grade
6.000,0.833,1.000,0.000,32.000,89.071,2.783,0.992,44.571,1.393,0.690,74.014,2.313,1.535,48.857,1.527,2.618,20.657,0.646,0.752,5.333,0.471,14.845,5.993,2.736,0.967,7.429,3.082,1.372,0.507,12.336,5.905,2.284,1.036,8.143,5.989,1.462,0.965,3.443,1.334,0.631,0.196,5.333,1.491,14.845,4.509,2.808,0.371,7.429,2.550,1.460,0.417,12.336,5.411,2.334,0.721,8.143,7.023,1.635,1.210,3.443,2.163,0.685,0.372,138.000,121.000,0.877,6309.000,45.717,49.895,27.600,17.025,24.800,15.025,0.926,0.071,1261.800,1078.914,23.000,20.380,20.500,0.000,0.000,0.000,A
7.000,0.000,0.000,0.000,33.000,84.000,2.545,0.882,83.500,2.530,1.128,78.000,2.364,1.986,53.000,1.606,3.590,32.500,0.985,1.574,8.250,2.947,21.000,9.247,2.474,0.203,20.875,7.940,2.501,0.243,19.500,14.908,2.060,0.958,13.250,12.916,2.241,2.773,8.125,1.431,1.082,0.366,4.714,0.452,12.000,2.345,2.614,0.774,11.929,3.005,2.621,0.966,11.143,6.063,2.489,1.611,7.571,7.504,1.568,1.499,4.643,5.283,1.079,1.340,145.000,70.000,0.483,3674.000,25.338,38.850,36.250,20.669,18.500,7.826,0.618,0.222,918.500,456.131,20.714,24.517,10.714,1.000,1.000,0.000,F
7.000,0.286,0.000,0.000,34.000,80.000,2.353,0.713,50.000,1.471,0.528,83.000,2.441,2.138,57.500,1.691,3.686,19.500,0.574,0.655,6.800,3.250,16.000,8.456,2.270,0.257,10.000,5.831,1.360,0.259,16.600,10.943,2.451,0.632,11.500,10.780,1.531,1.582,3.900,1.828,0.659,0.226,4.857,0.639,11.429,3.417,2.324,0.512,7.143,1.726,1.467,0.269,11.857,7.680,2.421,1.557,8.214,10.106,1.858,2.533,2.786,2.297,0.564,0.465,62.000,49.000,0.790,1714.000,27.645,31.528,12.400,6.859,10.000,6.293,0.743,0.151,342.800,240.754,12.400,11.128,9.800,1.000,1.000,0.000,A
6.000,0.000,0.000,0.000,28.000,57.000,2.036,0.399,52.500,1.875,0.456,88.000,3.143,2.642,50.000,1.786,2.634,19.000,0.679,0.984,7.000,1.732,14.250,4.100,2.025,0.217,13.125,4.159,1.854,0.223,22.000,8.101,3.183,1.182,12.500,11.281,2.000,1.940,4.750,2.194,0.650,0.130,4.667,0.471,9.500,1.500,2.025,0.152,8.750,2.036,1.850,0.289,14.667,12.027,3.013,2.343,8.333,5.550,1.763,1.099,3.167,4.180,0.650,0.832,148.000,118.000,0.797,6292.000,42.514,49.676,21.143,13.538,17.429,10.500,0.858,0.125,898.857,697.591,24.667,13.275,20.000,1.000,1.000,0.000,A
6.000,0.000,0.000,0.000,30.000,88.500,2.950,1.247,39.000,1.300,0.572,43.000,1.433,0.793,23.000,0.767,1.109,22.500,0.750,0.616,6.000,2.898,17.700,10.685,2.762,0.904,7.800,4.479,1.238,0.323,8.600,5.152,1.417,0.365,4.600,4.188,0.663,0.686,4.500,3.317,0.782,0.391,5.000,0.577,14.750,2.268,2.967,0.435,6.500,1.118,1.303,0.192,7.167,2.339,1.417,0.329,3.833,3.387,0.769,0.676,3.750,1.407,0.753,0.278,202.000,186.000,0.921,10685.000,52.896,43.919,28.857,23.829,26.857,22.280,0.928,0.086,1526.429,1438.613,33.667,38.659,31.333,1.000,1.000,0.000,A
6.000,0.000,0.000,0.000,25.000,68.000,2.720,2.363,68.000,2.720,1.644,77.000,3.080,2.622,95.500,3.820,3.896,26.500,1.060,1.194,5.000,2.530,13.600,9.420,2.373,1.007,13.600,8.817,2.462,1.258,15.400,9.728,2.760,1.347,19.100,13.691,3.207,2.286,5.300,3.108,1.024,0.524,4.167,1.213,11.333,5.375,2.672,0.780,11.333,5.344,2.622,0.738,12.833,9.634,2.756,1.743,15.917,13.091,3.425,2.407,4.417,3.679,1.042,0.820,62.000,55.000,0.887,1309.000,21.113,13.444,12.400,12.371,11.600,11.792,0.961,0.065,261.800,249.110,12.400,14.472,11.400,1.000,1.000,0.000,F
6.000,0.167,0.000,0.000,30.000,74.000,2.467,0.884,35.000,1.167,0.489,75.000,2.500,1.643,38.000,1.267,2.220,21.750,0.725,1.050,6.000,3.521,14.800,9.212,2.372,0.266,7.000,4.012,1.152,0.143,15.000,8.515,2.748,0.701,7.600,6.020,1.270,1.259,4.350,3.441,0.625,0.279,5.000,0.577,12.333,3.184,2.458,0.490,5.833,1.675,1.150,0.214,12.500,5.909,2.436,1.035,6.333,5.617,1.269,1.111,3.625,3.201,0.735,0.647,170.000,126.000,0.741,12641.000,74.359,92.718,42.500,5.500,32.250,5.629,0.767,0.132,3160.250,1106.450,28.333,31.009,21.500,2.000,1.000,1.000,F
6.000,0.167,0.000,0.000,28.000,92.000,3.286,2.085,47.900,1.711,1.033,76.500,2.732,2.459,39.000,1.393,2.148,30.500,1.089,1.587,4.667,2.285,15.333,7.581,3.319,0.576,7.983,4.340,1.724,0.215,12.750,7.830,2.740,2.379,6.500,2.449,1.684,0.795,5.083,4.334,1.205,0.737,4.667,0.745,15.333,8.325,3.211,1.343,7.983,2.266,1.742,0.520,12.750,8.504,2.617,1.257,6.500,5.252,1.303,0.959,5.083,3.983,1.194,1.025,159.000,138.000,0.868,7966.000,50.101,39.918,22.714,21.572,20.000,20.515,0.903,0.149,1138.000,1440.371,31.800,26.271,28.000,1.000,1.000,0.000,A
3.000,0.000,0.000,1.000,14.000,63.000,4.500,11.286,45.300,3.236,7.435,73.500,5.250,11.161,5.000,0.357,0.515,8.750,0.625,0.822,2.800,1.327,12.600,16.981,4.424,5.592,9.060,12.306,3.079,4.044,14.700,15.319,10.793,17.109,1.000,0.837,0.433,0.343,1.750,1.458,0.583,0.329,4.667,0.471,21.000,22.456,5.079,5.734,15.100,13.011,3.578,3.392,24.500,16.009,5.183,3.092,1.667,1.700,0.333,0.340,2.917,2.831,0.583,0.566,175.000,95.000,0.543,8442.000,48.240,79.089,43.750,33.177,25.500,18.888,0.623,0.159,2110.500,2520.319,25.000,21.280,14.000,6.000,4.000,2.000,F
3.000,0.000,0.000,1.000,13.000,27.200,2.092,0.946,25.500,1.962,1.028,20.900,1.608,0.993,17.400,1.338,1.837,2.900,0.223,0.346,3.250,0.433,6.800,2.729,2.044,0.630,6.375,2.678,1.906,0.582,5.225,1.324,1.627,0.462,4.350,3.517,1.388,1.201,0.725,0.496,0.213,0.129,4.333,0.471,9.067,3.283,2.038,0.499,8.500,3.742,1.900,0.643,6.967,2.207,1.677,0.642,5.800,2.209,1.310,0.403,0.967,0.818,0.227,0.207,55.000,47.000,0.855,3540.000,64.364,57.860,13.750,15.368,12.000,12.390,0.956,0.076,885.000,595.585,11.000,5.967,9.400,1.000,1.000,0.000,F
3.000,0.000,0.000,1.000,16.000,94.000,5.875,2.713,53.000,3.313,1.927,71.000,4.438,2.738,62.500,3.906,5.100,32.000,2.000,1.000,3.200,1.600,18.800,11.071,5.467,2.579,10.600,5.200,3.267,1.123,14.200,7.782,4.567,0.814,12.500,9.176,3.733,3.156,6.400,4.030,1.867,0.806,5.333,0.471,31.333,5.558,5.944,1.321,17.667,6.128,3.333,1.247,23.667,4.110,4.411,0.442,20.833,6.511,3.833,0.834,10.667,2.625,1.989,0.427,90.000,72.000,0.800,3405.000,37.833,54.040,12.857,15.113,10.857,12.856,0.885,0.108,486.429,616.362,15.000,13.784,12.333,6.000,5.000,1.000,F
3.000,0.000,0.000,1.000,13.000,46.500,3.577,0.874,42.500,3.269,0.846,40.000,3.077,1.806,13.000,1.000,1.092,14.500,1.115,0.788,2.600,1.020,9.300,4.045,3.450,0.595,8.500,3.606,3.183,0.410,8.000,4.393,3.067,1.143,2.600,2.818,0.858,0.929,2.900,1.281,1.250,0.671,4.333,0.471,15.500,2.121,3.592,0.479,14.167,1.179,3.292,0.328,13.333,5.573,3.058,1.287,4.333,1.886,1.033,0.510,4.833,1.434,1.125,0.368,216.000,88.000,0.407,6039.000,27.958,51.008,36.000,31.252,15.667,17.490,0.522,0.263,1006.500,1279.169,36.000,25.762,15.333,5.000,3.000,2.000,F
7.000,0.143,0.000,0.000,50.000,133.500,2.670,2.319,100.500,2.010,1.535,111.143,2.223,2.245,199.071,3.981,5.599,80.943,1.619,1.881,6.250,2.332,16.688,11.643,2.476,1.149,12.563,8.801,1.929,1.116,13.893,11.659,1.933,0.965,24.884,22.008,4.255,3.538,10.118,6.800,1.577,0.880,7.143,1.125,19.071,8.668,2.717,1.219,14.357,2.794,2.060,0.498,15.878,10.887,2.187,1.316,28.439,18.840,3.760,2.174,11.563,6.750,1.653,0.930,220.000,147.000,0.668,11756.000,53.436,87.713,36.667,36.714,24.833,23.362,0.706,0.140,1959.333,1591.755,31.429,29.582,21.714,2.000,1.000,1.000,A
7.000,0.143,0.000,0.000,56.000,124.000,2.214,1.724,90.571,1.617,1.635,114.929,2.052,1.973,125.571,2.242,3.834,92.857,1.658,1.670,7.000,2.398,15.500,5.937,2.352,0.987,11.321,5.221,1.820,1.185,14.366,5.585,2.163,0.609,15.696,13.625,2.372,1.892,11.607,3.423,1.782,0.504,8.000,0.756,17.714,5.751,2.186,0.587,12.939,3.413,1.619,0.410,16.418,14.414,1.957,1.538,17.939,14.482,2.144,1.553,13.265,9.892,1.587,1.042,125.000,92.000,0.736,4106.000,32.848,27.292,25.000,19.667,19.200,18.541,0.603,0.259,821.200,839.569,25.000,20.425,18.600,3.000,3.000,0.000,F
7.000,0.143,0.000,0.000,55.000,123.786,2.251,1.521,100.286,1.823,1.392,119.929,2.181,4.010,86.857,1.579,2.216,68.143,1.239,1.340,6.875,1.364,15.473,6.010,2.260,0.888,12.536,5.379,1.865,0.887,14.991,14.191,1.991,1.491,10.857,6.644,1.731,1.069,8.518,3.143,1.252,0.446,7.857,1.552,17.684,5.673,2.272,0.672,14.327,3.378,1.816,0.208,17.133,10.479,2.076,1.039,12.408,6.144,1.648,0.811,9.735,4.507,1.350,0.735,146.000,86.000,0.589,7043.000,48.240,45.524,29.200,16.327,17.800,14.162,0.597,0.297,1408.600,1625.084,24.333,22.721,14.833,1.000,0.000,1.000,A
6.000,0.167,0.000,0.000,46.000,111.929,2.433,1.504,108.500,2.359,1.513,62.429,1.357,1.200,69.786,1.517,4.162,23.786,0.517,0.753,5.750,1.561,13.991,7.305,2.410,1.349,13.563,7.239,2.341,1.363,7.804,4.750,1.288,0.670,8.723,7.828,1.722,1.629,2.973,2.006,0.508,0.286,7.667,1.247,18.655,4.933,2.389,0.282,18.083,4.765,2.316,0.289,10.405,2.509,1.360,0.271,11.631,7.007,1.566,1.021,3.964,3.526,0.540,0.497,102.000,73.000,0.716,9814.000,96.216,163.367,12.750,12.647,9.500,11.034,0.624,0.243,1226.750,1509.443,17.000,10.520,12.500,1.000,1.000,0.000,A
6.000,0.167,0.000,0.000,46.000,184.429,4.009,3.905,148.714,3.233,2.161,125.143,2.720,3.368,123.429,2.683,3.398,74.500,1.620,1.604,5.750,2.107,23.054,9.691,4.152,1.696,18.589,6.350,3.344,0.947,15.643,9.809,2.859,1.798,15.429,9.551,3.154,2.381,9.313,4.802,1.595,0.698,7.667,0.471,30.738,18.309,3.987,2.256,24.786,9.689,3.225,1.183,20.857,14.599,2.678,1.791,20.571,6.473,2.725,0.952,12.417,6.542,1.642,0.908,124.000,103.000,0.831,5780.000,46.613,43.043,15.500,8.231,13.500,7.159,0.885,0.111,722.500,360.674,24.800,10.833,20.800,2.000,1.000,1.000,A
6.000,0.167,0.000,0.000,47.000,85.893,1.828,1.101,67.071,1.427,0.917,61.214,1.302,0.971,96.000,2.043,2.827,45.929,0.977,0.772,5.875,1.833,10.737,5.636,1.787,0.543,8.384,4.631,1.403,0.512,7.652,4.288,1.236,0.399,12.000,9.000,2.188,1.696,5.741,2.533,0.973,0.277,7.833,1.067,14.315,6.867,1.774,0.810,11.179,5.058,1.376,0.550,10.202,3.686,1.269,0.384,16.000,5.563,1.983,0.507,7.655,4.964,0.941,0.621,10.000,5.000,0.500,220.000,22.000,14.443,2.000,0.632,1.400,0.490,0.733,0.226,44.000,35.350,10.000,0.000,5.000,1.000,1.000,0.000,A
3.000,0.333,1.000,1.000,20.000,75.571,3.779,1.830,53.143,2.657,1.208,41.286,2.064,1.062,79.143,3.957,5.235,43.714,2.186,1.873,2.500,1.118,9.446,4.713,3.852,1.236,6.643,3.684,2.642,1.000,5.161,3.094,2.064,0.851,9.893,10.195,4.009,3.679,5.464,3.874,2.145,1.089,6.667,3.300,25.190,11.838,4.354,1.418,17.714,7.218,3.005,0.745,13.762,5.662,2.437,0.824,26.381,21.013,3.190,2.045,14.571,6.873,2.915,1.621,104.000,62.000,0.596,3158.000,30.365,32.135,17.333,10.546,10.833,6.176,0.683,0.189,526.333,394.793,20.800,14.190,13.000,4.000,3.000,1.000,A
4.000,0.000,0.000,1.000,19.000,54.071,2.846,2.167,25.286,1.331,0.878,23.179,1.220,1.290,15.986,0.841,1.930,12.857,0.677,0.951,2.714,1.385,7.724,4.724,3.051,1.764,3.612,3.258,1.243,0.637,3.311,2.322,1.428,1.168,2.284,3.239,1.013,1.453,1.837,1.913,0.622,0.503,6.333,0.471,18.024,2.845,2.872,0.568,8.429,0.606,1.331,0.003,7.726,2.165,1.251,0.413,5.329,2.627,0.856,0.456,4.286,1.975,0.668,0.297,104.000,84.000,0.808,7256.000,69.769,127.001,14.857,16.066,12.429,12.304,0.919,0.087,1036.571,1577.826,17.333,11.856,14.333,4.000,1.000,3.000,F
4.000,0.250,0.000,1.000,19.000,42.000,2.211,1.729,27.929,1.470,1.187,60.107,3.164,2.666,30.571,1.609,2.397,17.786,0.936,1.323,2.375,1.495,5.250,3.199,2.500,1.570,3.491,1.667,1.766,1.275,7.513,6.859,2.944,2.140,3.821,2.593,1.911,1.182,2.223,1.243,1.195,0.731,6.333,2.055,14.000,7.074,2.132,0.461,9.310,3.817,1.434,0.126,20.036,9.371,3.176,1.413,10.190,0.860,1.825,0.671,5.929,7.129,0.728,0.749,349.000,110.000,0.315,5735.000,16.433,13.437,58.167,55.472,19.667,10.483,0.459,0.162,955.833,911.764,87.250,79.798,27.500,2.000,2.000,0.000,F
4.000,0.000,0.000,1.000,21.000,87.429,4.163,1.966,62.429,2.973,1.651,82.000,3.905,2.543,84.000,4.000,4.696,27.143,1.293,1.050,2.625,0.484,10.929,5.254,4.247,1.822,7.804,4.056,3.018,1.458,10.250,5.403,3.979,1.964,10.500,6.910,4.188,2.603,3.393,1.199,1.318,0.452,7.000,0.816,29.143,3.559,4.175,0.329,20.810,2.650,2.970,0.056,27.333,2.205,3.994,0.764,28.000,11.796,4.187,1.916,9.048,3.212,1.336,0.517,73.000,45.000,0.616,3802.000,52.082,69.899,9.125,6.030,6.000,5.000,0.730,0.344,475.250,381.275,14.600,9.372,9.000,4.000,2.000,2.000,F
7.000,0.143,0.000,0.000,44.000,93.714,2.130,1.076,93.429,2.123,1.009,95.643,2.174,2.401,43.214,0.982,1.662,46.071,1.047,0.778,6.286,2.491,13.388,8.767,2.204,1.002,13.347,8.371,2.118,0.811,13.663,10.947,1.961,1.155,6.173,3.928,1.153,0.833,6.582,3.598,1.057,0.293,7.333,0.745,15.619,2.377,2.150,0.365,15.571,1.831,2.141,0.297,15.940,7.352,2.209,1.074,7.202,3.959,0.964,0.485,7.679,3.085,1.057,0.429,168.000,154.000,0.917,12771.000,76.018,65.267,28.000,27.037,25.833,28.222,0.798,0.315,2128.500,2281.857,33.600,21.914,30.800,1.000,1.000,0.000,A
5.000,0.200,0.000,0.000,33.000,67.714,2.052,1.092,49.857,1.511,0.862,50.643,1.535,0.961,34.286,1.039,1.176,17.357,0.526,0.621,4.714,0.881,9.673,4.579,2.065,0.819,7.122,3.382,1.530,0.664,7.235,3.673,1.541,0.624,4.898,1.709,1.081,0.464,2.480,0.922,0.545,0.200,6.600,1.960,13.543,6.751,1.962,0.605,9.971,3.459,1.499,0.188,10.129,5.378,1.405,0.515,6.857,1.373,1.133,0.345,3.471,3.861,0.442,0.478,47.000,25.000,0.532,8351.000,177.681,331.148,11.750,11.497,6.500,4.822,0.663,0.216,2087.750,1437.144,11.750,7.049,6.500,2.000,2.000,0.000,A
5.000,0.200,1.000,0.000,29.000,37.643,1.298,0.796,44.071,1.520,1.047,63.036,2.174,1.274,24.143,0.833,1.740,23.429,0.808,0.583,4.143,1.457,5.378,2.178,1.399,0.437,6.296,3.513,1.573,0.598,9.005,4.677,2.387,1.039,3.449,1.698,0.995,0.560,3.347,1.494,0.841,0.243,5.800,0.980,7.529,2.907,1.256,0.345,8.814,3.956,1.513,0.595,12.607,6.060,2.053,0.780,4.829,4.096,0.882,0.759,4.686,1.924,0.824,0.329,80.000,74.000,0.925,3353.000,41.913,48.200,11.429,13.479,11.000,12.795,0.982,0.029,479.000,645.164,20.000,23.791,18.750,6.000,5.000,1.000,F
5.000,0.600,1.000,0.000,38.000,90.000,2.368,1.708,77.929,2.051,1.490,88.714,2.335,1.928,39.857,1.049,1.459,39.429,1.038,1.190,4.750,2.332,11.250,8.927,2.038,1.160,9.741,7.721,1.803,1.066,11.089,9.021,1.966,1.111,4.982,2.180,1.212,0.704,4.929,4.799,0.963,0.608,7.600,0.800,18.000,5.704,2.411,0.869,15.586,4.306,2.082,0.651,17.743,8.506,2.410,1.295,7.971,4.851,1.039,0.660,7.886,5.569,1.028,0.765,92.000,81.000,0.880,3510.000,38.152,27.388,11.500,11.347,10.125,8.781,0.957,0.084,438.750,417.527,18.400,11.638,16.200,2.000,2.000,0.000,A
5.000,0.200,1.000,0.000,34.000,52.857,1.555,0.644,45.286,1.332,0.653,36.929,1.086,0.932,16.071,0.473,1.324,19.714,0.580,0.546,5.667,1.106,8.810,3.617,1.524,0.474,7.548,3.522,1.291,0.465,6.155,3.452,1.064,0.553,2.679,0.954,0.469,0.142,3.286,1.398,0.575,0.230,6.800,0.748,10.571,2.679,1.561,0.383,9.057,2.746,1.334,0.364,7.386,2.317,1.121,0.408,3.214,2.796,0.494,0.456,3.943,2.099,0.585,0.348,166.000,154.000,0.928,10537.000,63.476,46.463,33.200,31.384,31.000,31.016,0.896,0.142,2107.400,2398.935,33.200,26.072,30.800,2.000,2.000,0.000,A
5.000,0.000,0.000,0.000,34.000,130.429,3.836,2.139,121.143,3.563,1.743,86.357,2.540,1.874,45.857,1.349,2.506,51.214,1.506,1.808,4.857,1.355,18.633,6.053,3.941,1.139,17.306,6.657,3.643,1.238,12.337,6.722,2.467,0.830,6.551,4.481,1.560,1.113,7.316,2.799,1.615,0.760,6.800,1.470,26.086,11.252,3.755,1.092,24.229,8.269,3.530,0.723,17.271,8.709,2.436,0.858,9.171,1.569,1.390,0.239,10.243,9.209,1.456,1.283,187.000,141.000,0.754,6763.000,36.166,34.244,23.375,12.165,18.125,13.023,0.729,0.301,845.375,644.132,37.400,35.736,28.200,5.000,4.000,1.000,F
6.000,0.000,0.000,0.000,27.000,67.786,2.511,1.064,61.143,2.265,1.133,46.929,1.738,1.324,42.000,1.615,1.881,14.143,0.524,0.602,3.857,1.457,9.684,5.232,2.641,1.042,8.735,4.896,2.387,0.957,6.704,4.056,1.684,1.154,6.000,2.563,1.802,1.032,2.020,1.016,0.586,0.286,6.750,0.829,16.946,2.019,2.523,0.266,15.286,1.770,2.279,0.260,11.732,3.383,1.741,0.481,10.500,5.772,1.637,1.000,3.536,2.016,0.527,0.283,74.000,66.000,0.892,3376.000,45.622,34.093,14.800,7.547,13.200,6.337,0.922,0.097,675.200,456.053,14.800,7.730,13.200,5.000,4.000,1.000,F
4.000,0.250,1.000,0.000,21.000,66.143,3.150,2.648,52.143,2.483,0.990,55.857,2.660,3.250,80.357,3.827,3.551,22.714,1.082,0.628,3.500,0.957,11.024,6.852,3.030,1.488,8.690,3.867,2.433,0.705,9.310,7.068,2.528,1.386,13.393,8.141,3.471,1.712,3.786,1.151,1.145,0.451,5.250,1.479,16.536,2.186,3.612,1.776,13.036,4.803,2.441,0.678,13.964,7.192,3.019,1.782,20.089,9.994,4.777,3.522,5.679,1.904,1.065,0.069,118.000,79.000,0.670,6532.000,55.356,67.810,19.667,19.431,13.500,13.035,0.706,0.114,1088.667,1185.349,23.600,22.739,16.000,5.000,4.000,1.000,F
5.000,0.600,1.000,0.000,35.000,48.143,1.376,0.632,49.143,1.404,0.684,36.386,1.040,0.954,55.414,1.583,2.428,26.743,0.764,0.718,5.833,1.462,8.024,4.336,1.323,0.560,8.190,4.674,1.334,0.551,6.064,3.521,1.000,0.481,9.236,2.401,1.627,0.459,4.457,2.995,0.724,0.334,7.000,0.632,9.629,1.989,1.373,0.234,9.829,2.865,1.407,0.395,7.277,1.971,1.066,0.340,11.083,7.184,1.548,0.906,5.349,2.612,0.790,0.452,159.000,137.000,0.862,5486.000,34.503,21.549,19.875,18.469,17.625,16.217,0.943,0.084,685.750,668.786,39.750,36.300,35.000,2.000,2.000,0.000,A
6.000,0.500,1.000,0.000,54.000,182.500,3.380,1.621,151.857,2.812,1.195,88.986,1.648,2.122,227.557,4.214,4.934,42.736,0.791,1.198,6.000,0.000,20.278,4.756,3.380,0.793,16.873,3.899,2.812,0.650,9.887,4.816,1.648,0.803,25.284,15.283,4.214,2.547,4.748,1.553,0.791,0.259,9.000,0.000,30.417,10.345,3.380,1.149,25.310,2.515,2.812,0.279,14.831,8.161,1.648,0.907,37.926,19.915,4.214,2.213,7.123,8.539,0.791,0.949,264.000,207.000,0.784,16049.000,60.792,54.061,37.714,43.060,29.714,35.979,0.775,0.228,2292.714,2225.490,44.000,48.491,34.500,4.000,4.000,0.000,A
5.000,0.400,0.000,0.000,33.000,69.786,2.115,1.238,59.786,1.812,1.274,33.500,1.015,1.592,95.000,2.879,5.908,24.714,0.749,1.303,3.667,0.816,7.754,2.233,2.189,0.618,6.643,2.207,1.862,0.632,3.722,3.029,1.091,0.855,10.556,13.278,2.762,3.374,2.746,2.127,0.779,0.526,8.250,0.829,17.446,3.141,2.161,0.588,14.946,2.370,1.827,0.336,8.375,3.739,1.036,0.474,23.750,25.223,3.185,3.706,6.179,5.388,0.810,0.798,75.000,69.000,0.920,7197.000,95.960,84.481,15.000,13.401,13.800,12.496,0.858,0.186,1439.400,1341.841,15.000,14.859,13.800,8.000,6.000,2.000,F
5.000,0.000,0.000,0.000,43.000,169.286,3.937,2.806,140.929,3.277,1.842,98.000,2.279,2.324,164.571,3.827,4.474,84.643,1.968,1.623,4.778,0.916,18.810,7.861,3.801,1.269,15.659,6.673,3.154,1.107,10.889,4.396,2.295,0.810,18.286,14.537,3.564,2.689,9.405,4.556,1.897,0.778,8.600,1.020,33.857,9.977,4.134,1.671,28.186,5.340,3.372,0.892,19.600,11.652,2.344,1.484,32.914,17.504,3.986,2.306,16.929,9.181,2.031,1.127,658.000,570.000,0.866,23428.000,35.605,20.507,59.818,72.139,52.000,63.841,0.870,0.197,2129.818,2595.338,131.600,96.802,114.000,3.000,3.000,0.000,A
5.000,0.200,0.000,0.000,44.000,141.429,3.214,1.163,137.714,3.130,1.222,106.571,2.422,1.645,224.500,5.102,5.206,79.286,1.802,1.242,4.889,0.567,15.714,4.002,3.200,0.694,15.302,4.577,3.094,0.773,11.841,4.491,2.402,0.811,24.944,20.666,5.136,4.262,8.810,2.961,1.808,0.602,8.800,0.400,28.286,3.347,3.237,0.539,27.543,3.850,3.154,0.592,21.314,6.989,2.401,0.733,44.900,12.603,5.128,1.482,15.857,5.505,1.797,0.595,170.000,134.000,0.788,10232.000,60.188,60.965,21.250,14.184,17.125,12.384,0.836,0.202,1279.000,824.024,34.000,22.548,26.800,3.000,2.000,1.000,F
7.000,0.143,0.000,0.000,57.000,198.286,3.479,1.919,183.286,3.216,2.069,132.643,2.327,5.263,252.786,4.435,7.794,50.286,0.882,1.039,7.125,2.027,24.786,12.345,3.386,1.387,22.911,12.806,3.108,1.451,16.580,14.414,2.244,1.915,31.598,18.745,4.151,2.230,6.286,3.726,0.829,0.372,8.143,0.990,28.327,6.747,3.521,0.872,26.184,5.426,3.258,0.724,18.949,19.678,2.388,2.480,36.112,44.327,4.465,5.553,7.184,5.846,0.889,0.729,299.000,176.000,0.589,16525.000,55.268,54.906,37.375,46.257,23.000,23.447,0.786,0.209,2065.625,2477.759,42.714,17.798,25.571,0.000,0.000,0.000,A
